TITLE     = "fluent14.5.0  build-id: 10329"
VARIABLES = "X"
"Y"
"Z"
"Temperature"
DATASETAUXDATA Common.DensityVar="48"
DATASETAUXDATA Common.PressureVar="50"
DATASETAUXDATA Common.TemperatureVar="4"
DATASETAUXDATA Common.UVar="51"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="62"
DATASETAUXDATA Common.VVar="53"
DATASETAUXDATA Common.WVar="55"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=145, J=110, K=3, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -5.135416612E-002 -5.298165232E-002 -1.500000013E-003 3.236134644E+002
 -5.034722388E-002 -5.298165232E-002 -1.500000013E-003 3.242217407E+002
 -4.934027791E-002 -5.298165232E-002 -1.500000013E-003 3.247359009E+002
 -4.833333194E-002 -5.298165232E-002 -1.500000013E-003 3.263135376E+002
 -4.732638970E-002 -5.298165232E-002 -1.500000013E-003 3.283388367E+002
 -4.631944373E-002 -5.298165232E-002 -1.500000013E-003 3.292771606E+002
 -4.531250149E-002 -5.298165232E-002 -1.500000013E-003 3.301018982E+002
 -4.430555552E-002 -5.298165232E-002 -1.500000013E-003 3.307914429E+002
 -4.329860955E-002 -5.298165232E-002 -1.500000013E-003 3.324664307E+002
 -4.229166731E-002 -5.298165232E-002 -1.500000013E-003 3.337942505E+002
 -4.128472134E-002 -5.298165232E-002 -1.500000013E-003 3.349016724E+002
 -4.027777910E-002 -5.298165232E-002 -1.500000013E-003 3.355631409E+002
 -3.927083313E-002 -5.298165232E-002 -1.500000013E-003 3.369789734E+002
 -3.826388717E-002 -5.298165232E-002 -1.500000013E-003 3.378439636E+002
 -3.725694492E-002 -5.298165232E-002 -1.500000013E-003 3.390953979E+002
 -3.624999896E-002 -5.298165232E-002 -1.500000013E-003 3.401338196E+002
 -3.524305671E-002 -5.298165232E-002 -1.500000013E-003 3.409167480E+002
 -3.423611075E-002 -5.298165232E-002 -1.500000013E-003 3.423004456E+002
 -3.322916850E-002 -5.298165232E-002 -1.500000013E-003 3.431165466E+002
 -3.222222254E-002 -5.298165232E-002 -1.500000013E-003 3.445039673E+002
 -3.121527843E-002 -5.298165232E-002 -1.500000013E-003 3.450820923E+002
 -3.020833246E-002 -5.298165232E-002 -1.500000013E-003 3.464066467E+002
 -2.920138836E-002 -5.298165232E-002 -1.500000013E-003 3.468217468E+002
 -2.819444425E-002 -5.298165232E-002 -1.500000013E-003 3.479758606E+002
 -2.718750015E-002 -5.298165232E-002 -1.500000013E-003 3.490126648E+002
 -2.618055604E-002 -5.298165232E-002 -1.500000013E-003 3.498908081E+002
 -2.517361194E-002 -5.298165232E-002 -1.500000013E-003 3.506046448E+002
 -2.416666597E-002 -5.298165232E-002 -1.500000013E-003 3.511786194E+002
 -2.315972187E-002 -5.298165232E-002 -1.500000013E-003 3.519772644E+002
 -2.215277776E-002 -5.298165232E-002 -1.500000013E-003 3.525082397E+002
 -2.114583366E-002 -5.298165232E-002 -1.500000013E-003 3.532204895E+002
 -2.013888955E-002 -5.298165232E-002 -1.500000013E-003 3.537600403E+002
 -1.913194358E-002 -5.298165232E-002 -1.500000013E-003 3.542619019E+002
 -1.812499948E-002 -5.298165232E-002 -1.500000013E-003 3.547251282E+002
 -1.711805537E-002 -5.298165232E-002 -1.500000013E-003 3.553345642E+002
 -1.611111127E-002 -5.298165232E-002 -1.500000013E-003 3.556948547E+002
 -1.510416623E-002 -5.298165232E-002 -1.500000013E-003 3.560138245E+002
 -1.409722213E-002 -5.298165232E-002 -1.500000013E-003 3.562909241E+002
 -1.309027802E-002 -5.298165232E-002 -1.500000013E-003 3.565257568E+002
 -1.208333299E-002 -5.298165232E-002 -1.500000013E-003 3.567180481E+002
 -1.107638888E-002 -5.298165232E-002 -1.500000013E-003 3.569216614E+002
 -1.006944478E-002 -5.298165232E-002 -1.500000013E-003 3.570044556E+002
 -9.062499739E-003 -5.298165232E-002 -1.500000013E-003 3.570446777E+002
 -8.055555634E-003 -5.298165232E-002 -1.500000013E-003 3.570425720E+002
 -7.048611064E-003 -5.298165232E-002 -1.500000013E-003 3.569985657E+002
 -6.041666493E-003 -5.298165232E-002 -1.500000013E-003 3.569131165E+002
 -5.034722388E-003 -5.298165232E-002 -1.500000013E-003 3.567102661E+002
 -4.027777817E-003 -5.298165232E-002 -1.500000013E-003 3.565215759E+002
 -3.020833246E-003 -5.298165232E-002 -1.500000013E-003 3.562966309E+002
 -2.013888909E-003 -5.298165232E-002 -1.500000013E-003 3.560149536E+002
 -1.006944454E-003 -5.298165232E-002 -1.500000013E-003 3.555630188E+002
 0.000000000E+000 -5.298165232E-002 -1.500000013E-003 3.552088013E+002
 1.006944454E-003 -5.298165232E-002 -1.500000013E-003 3.547621460E+002
 2.013888909E-003 -5.298165232E-002 -1.500000013E-003 3.546522522E+002
 3.020833246E-003 -5.298165232E-002 -1.500000013E-003 3.540356750E+002
 4.027777817E-003 -5.298165232E-002 -1.500000013E-003 3.533394470E+002
 5.034722388E-003 -5.298165232E-002 -1.500000013E-003 3.530802612E+002
 6.041666493E-003 -5.298165232E-002 -1.500000013E-003 3.522372742E+002
 7.048611064E-003 -5.298165232E-002 -1.500000013E-003 3.518576660E+002
 8.055555634E-003 -5.298165232E-002 -1.500000013E-003 3.509613342E+002
 9.062499739E-003 -5.298165232E-002 -1.500000013E-003 3.503941956E+002
 1.006944478E-002 -5.298165232E-002 -1.500000013E-003 3.494663696E+002
 1.107638888E-002 -5.298165232E-002 -1.500000013E-003 3.489679871E+002
 1.208333299E-002 -5.298165232E-002 -1.500000013E-003 3.481920776E+002
 1.309027802E-002 -5.298165232E-002 -1.500000013E-003 3.473027344E+002
 1.409722213E-002 -5.298165232E-002 -1.500000013E-003 3.468238525E+002
 1.510416623E-002 -5.298165232E-002 -1.500000013E-003 3.457875977E+002
 1.611111127E-002 -5.298165232E-002 -1.500000013E-003 3.451393433E+002
 1.711805537E-002 -5.298165232E-002 -1.500000013E-003 3.444415894E+002
 1.812499948E-002 -5.298165232E-002 -1.500000013E-003 3.437671509E+002
 1.913194358E-002 -5.298165232E-002 -1.500000013E-003 3.424625549E+002
 2.013888955E-002 -5.298165232E-002 -1.500000013E-003 3.416574097E+002
 2.114583366E-002 -5.298165232E-002 -1.500000013E-003 3.410640259E+002
 2.215277776E-002 -5.298165232E-002 -1.500000013E-003 3.407335205E+002
 2.315972187E-002 -5.298165232E-002 -1.500000013E-003 3.396433411E+002
 2.416666597E-002 -5.298165232E-002 -1.500000013E-003 3.381426392E+002
 2.517361194E-002 -5.298165232E-002 -1.500000013E-003 3.373710632E+002
 2.618055604E-002 -5.298165232E-002 -1.500000013E-003 3.368926086E+002
 2.718750015E-002 -5.298165232E-002 -1.500000013E-003 3.367308044E+002
 2.819444425E-002 -5.298165232E-002 -1.500000013E-003 3.360777893E+002
 2.920138836E-002 -5.298165232E-002 -1.500000013E-003 3.345874634E+002
 3.020833246E-002 -5.298165232E-002 -1.500000013E-003 3.331105042E+002
 3.121527843E-002 -5.298165232E-002 -1.500000013E-003 3.324394226E+002
 3.222222254E-002 -5.298165232E-002 -1.500000013E-003 3.322604980E+002
 3.322916850E-002 -5.298165232E-002 -1.500000013E-003 3.320013428E+002
 3.423611075E-002 -5.298165232E-002 -1.500000013E-003 3.317125854E+002
 3.524305671E-002 -5.298165232E-002 -1.500000013E-003 3.308153076E+002
 3.624999896E-002 -5.298165232E-002 -1.500000013E-003 3.292333679E+002
 3.725694492E-002 -5.298165232E-002 -1.500000013E-003 3.278565979E+002
 3.826388717E-002 -5.298165232E-002 -1.500000013E-003 3.272092285E+002
 3.927083313E-002 -5.298165232E-002 -1.500000013E-003 3.270062256E+002
 4.027777910E-002 -5.298165232E-002 -1.500000013E-003 3.268515320E+002
 4.128472134E-002 -5.298165232E-002 -1.500000013E-003 3.267811584E+002
 4.229166731E-002 -5.298165232E-002 -1.500000013E-003 3.265020447E+002
 4.329860955E-002 -5.298165232E-002 -1.500000013E-003 3.257353821E+002
 4.430555552E-002 -5.298165232E-002 -1.500000013E-003 3.244008179E+002
 4.531250149E-002 -5.298165232E-002 -1.500000013E-003 3.230772400E+002
 4.631944373E-002 -5.298165232E-002 -1.500000013E-003 3.223055115E+002
 4.732638970E-002 -5.298165232E-002 -1.500000013E-003 3.219929199E+002
 4.833333194E-002 -5.298165232E-002 -1.500000013E-003 3.218960876E+002
 4.934027791E-002 -5.298165232E-002 -1.500000013E-003 3.218206177E+002
 5.034722388E-002 -5.298165232E-002 -1.500000013E-003 3.217959900E+002
 5.135416612E-002 -5.298165232E-002 -1.500000013E-003 3.216882629E+002
 5.236111209E-002 -5.298165232E-002 -1.500000013E-003 3.213659973E+002
 5.336805433E-002 -5.298165232E-002 -1.500000013E-003 3.206790466E+002
 5.437500030E-002 -5.298165232E-002 -1.500000013E-003 3.196873474E+002
 5.538194627E-002 -5.298165232E-002 -1.500000013E-003 3.187787476E+002
 5.638888851E-002 -5.298165232E-002 -1.500000013E-003 3.182263489E+002
 5.739583448E-002 -5.298165232E-002 -1.500000013E-003 3.179714966E+002
 5.840277672E-002 -5.298165232E-002 -1.500000013E-003 3.178729553E+002
 5.940972269E-002 -5.298165232E-002 -1.500000013E-003 3.178439331E+002
 6.041666493E-002 -5.298165232E-002 -1.500000013E-003 3.178215942E+002
 6.142361090E-002 -5.298165232E-002 -1.500000013E-003 3.178237000E+002
 6.243055686E-002 -5.298165232E-002 -1.500000013E-003 3.178081970E+002
 6.343749911E-002 -5.298165232E-002 -1.500000013E-003 3.177415161E+002
 6.444444507E-002 -5.298165232E-002 -1.500000013E-003 3.175788574E+002
 6.545139104E-002 -5.298165232E-002 -1.500000013E-003 3.172924805E+002
 6.645833701E-002 -5.298165232E-002 -1.500000013E-003 3.169327698E+002
 6.746527553E-002 -5.298165232E-002 -1.500000013E-003 3.166171875E+002
 6.847222149E-002 -5.298165232E-002 -1.500000013E-003 3.164125061E+002
 6.947916746E-002 -5.298165232E-002 -1.500000013E-003 3.163018799E+002
 7.048611343E-002 -5.298165232E-002 -1.500000013E-003 3.162458801E+002
 7.149305195E-002 -5.298165232E-002 -1.500000013E-003 3.162194214E+002
 7.249999791E-002 -5.298165232E-002 -1.500000013E-003 3.162112732E+002
 -7.249999791E-002 -5.197247863E-002 -1.500000013E-003 3.047299194E+002
 -7.149305195E-002 -5.197247863E-002 -1.500000013E-003 3.048012085E+002
 -7.048611343E-002 -5.197247863E-002 -1.500000013E-003 3.050093994E+002
 -6.947916746E-002 -5.197247863E-002 -1.500000013E-003 3.055221863E+002
 -6.847222149E-002 -5.197247863E-002 -1.500000013E-003 3.064784241E+002
 -6.746527553E-002 -5.197247863E-002 -1.500000013E-003 3.076035461E+002
 -6.645833701E-002 -5.197247863E-002 -1.500000013E-003 3.083869934E+002
 -6.545139104E-002 -5.197247863E-002 -1.500000013E-003 3.087522888E+002
 -6.444444507E-002 -5.197247863E-002 -1.500000013E-003 3.088878174E+002
 -6.343749911E-002 -5.197247863E-002 -1.500000013E-003 3.094039612E+002
 -6.243055686E-002 -5.197247863E-002 -1.500000013E-003 3.097809448E+002
 -6.142361090E-002 -5.197247863E-002 -1.500000013E-003 3.107687988E+002
 -6.041666493E-002 -5.197247863E-002 -1.500000013E-003 3.126604919E+002
 -5.940972269E-002 -5.197247863E-002 -1.500000013E-003 3.147993469E+002
 -5.840277672E-002 -5.197247863E-002 -1.500000013E-003 3.161490784E+002
 -5.739583448E-002 -5.197247863E-002 -1.500000013E-003 3.167144165E+002
 -5.638888851E-002 -5.197247863E-002 -1.500000013E-003 3.176946716E+002
 -5.538194627E-002 -5.197247863E-002 -1.500000013E-003 3.181512451E+002
 -5.437500030E-002 -5.197247863E-002 -1.500000013E-003 3.192864990E+002
 -5.336805433E-002 -5.197247863E-002 -1.500000013E-003 3.211273804E+002
 -5.236111209E-002 -5.197247863E-002 -1.500000013E-003 3.227230530E+002
 -5.135416612E-002 -5.197247863E-002 -1.500000013E-003 3.235080566E+002
 -5.034722388E-002 -5.197247863E-002 -1.500000013E-003 3.248486023E+002
 -4.934027791E-002 -5.197247863E-002 -1.500000013E-003 3.254496765E+002
 -4.833333194E-002 -5.197247863E-002 -1.500000013E-003 3.267201538E+002
 -4.732638970E-002 -5.197247863E-002 -1.500000013E-003 3.282360229E+002
 -4.631944373E-002 -5.197247863E-002 -1.500000013E-003 3.291723328E+002
 -4.531250149E-002 -5.197247863E-002 -1.500000013E-003 3.308604431E+002
 -4.430555552E-002 -5.197247863E-002 -1.500000013E-003 3.315394592E+002
 -4.329860955E-002 -5.197247863E-002 -1.500000013E-003 3.327008972E+002
 -4.229166731E-002 -5.197247863E-002 -1.500000013E-003 3.337309875E+002
 -4.128472134E-002 -5.197247863E-002 -1.500000013E-003 3.357231750E+002
 -4.027777910E-002 -5.197247863E-002 -1.500000013E-003 3.363113403E+002
 -3.927083313E-002 -5.197247863E-002 -1.500000013E-003 3.372067261E+002
 -3.826388717E-002 -5.197247863E-002 -1.500000013E-003 3.379048157E+002
 -3.725694492E-002 -5.197247863E-002 -1.500000013E-003 3.399135742E+002
 -3.624999896E-002 -5.197247863E-002 -1.500000013E-003 3.405429382E+002
 -3.524305671E-002 -5.197247863E-002 -1.500000013E-003 3.410959778E+002
 -3.423611075E-002 -5.197247863E-002 -1.500000013E-003 3.430385742E+002
 -3.322916850E-002 -5.197247863E-002 -1.500000013E-003 3.434941711E+002
 -3.222222254E-002 -5.197247863E-002 -1.500000013E-003 3.452938843E+002
 -3.121527843E-002 -5.197247863E-002 -1.500000013E-003 3.456040039E+002
 -3.020833246E-002 -5.197247863E-002 -1.500000013E-003 3.471707764E+002
 -2.920138836E-002 -5.197247863E-002 -1.500000013E-003 3.473837891E+002
 -2.819444425E-002 -5.197247863E-002 -1.500000013E-003 3.486796265E+002
 -2.718750015E-002 -5.197247863E-002 -1.500000013E-003 3.497710266E+002
 -2.618055604E-002 -5.197247863E-002 -1.500000013E-003 3.506641846E+002
 -2.517361194E-002 -5.197247863E-002 -1.500000013E-003 3.513830872E+002
 -2.416666597E-002 -5.197247863E-002 -1.500000013E-003 3.519594421E+002
 -2.315972187E-002 -5.197247863E-002 -1.500000013E-003 3.527801819E+002
 -2.215277776E-002 -5.197247863E-002 -1.500000013E-003 3.533219299E+002
 -2.114583366E-002 -5.197247863E-002 -1.500000013E-003 3.540515747E+002
 -2.013888955E-002 -5.197247863E-002 -1.500000013E-003 3.546026917E+002
 -1.913194358E-002 -5.197247863E-002 -1.500000013E-003 3.551149292E+002
 -1.812499948E-002 -5.197247863E-002 -1.500000013E-003 3.555872192E+002
 -1.711805537E-002 -5.197247863E-002 -1.500000013E-003 3.562139587E+002
 -1.611111127E-002 -5.197247863E-002 -1.500000013E-003 3.565815735E+002
 -1.510416623E-002 -5.197247863E-002 -1.500000013E-003 3.569064026E+002
 -1.409722213E-002 -5.197247863E-002 -1.500000013E-003 3.571879272E+002
 -1.309027802E-002 -5.197247863E-002 -1.500000013E-003 3.574256897E+002
 -1.208333299E-002 -5.197247863E-002 -1.500000013E-003 3.576194153E+002
 -1.107638888E-002 -5.197247863E-002 -1.500000013E-003 3.578250427E+002
 -1.006944478E-002 -5.197247863E-002 -1.500000013E-003 3.579071350E+002
 -9.062499739E-003 -5.197247863E-002 -1.500000013E-003 3.579451599E+002
 -8.055555634E-003 -5.197247863E-002 -1.500000013E-003 3.579393616E+002
 -7.048611064E-003 -5.197247863E-002 -1.500000013E-003 3.578901978E+002
 -6.041666493E-003 -5.197247863E-002 -1.500000013E-003 3.577981873E+002
 -5.034722388E-003 -5.197247863E-002 -1.500000013E-003 3.575822144E+002
 -4.027777817E-003 -5.197247863E-002 -1.500000013E-003 3.573852844E+002
 -3.020833246E-003 -5.197247863E-002 -1.500000013E-003 3.571518860E+002
 -2.013888909E-003 -5.197247863E-002 -1.500000013E-003 3.568567200E+002
 -1.006944454E-003 -5.197247863E-002 -1.500000013E-003 3.563695068E+002
 0.000000000E+000 -5.197247863E-002 -1.500000013E-003 3.559985046E+002
 1.006944454E-003 -5.197247863E-002 -1.500000013E-003 3.555188293E+002
 2.013888909E-003 -5.197247863E-002 -1.500000013E-003 3.554638672E+002
 3.020833246E-003 -5.197247863E-002 -1.500000013E-003 3.548166199E+002
 4.027777817E-003 -5.197247863E-002 -1.500000013E-003 3.540184326E+002
 5.034722388E-003 -5.197247863E-002 -1.500000013E-003 3.538824158E+002
 6.041666493E-003 -5.197247863E-002 -1.500000013E-003 3.528714905E+002
 7.048611064E-003 -5.197247863E-002 -1.500000013E-003 3.526629028E+002
 8.055555634E-003 -5.197247863E-002 -1.500000013E-003 3.514666748E+002
 9.062499739E-003 -5.197247863E-002 -1.500000013E-003 3.511439819E+002
 1.006944478E-002 -5.197247863E-002 -1.500000013E-003 3.498222961E+002
 1.107638888E-002 -5.197247863E-002 -1.500000013E-003 3.494390869E+002
 1.208333299E-002 -5.197247863E-002 -1.500000013E-003 3.489698792E+002
 1.309027802E-002 -5.197247863E-002 -1.500000013E-003 3.475683594E+002
 1.409722213E-002 -5.197247863E-002 -1.500000013E-003 3.471158752E+002
 1.510416623E-002 -5.197247863E-002 -1.500000013E-003 3.464450378E+002
 1.611111127E-002 -5.197247863E-002 -1.500000013E-003 3.459355469E+002
 1.711805537E-002 -5.197247863E-002 -1.500000013E-003 3.446001282E+002
 1.812499948E-002 -5.197247863E-002 -1.500000013E-003 3.439690857E+002
 1.913194358E-002 -5.197247863E-002 -1.500000013E-003 3.430622864E+002
 2.013888955E-002 -5.197247863E-002 -1.500000013E-003 3.423987122E+002
 2.114583366E-002 -5.197247863E-002 -1.500000013E-003 3.412242432E+002
 2.215277776E-002 -5.197247863E-002 -1.500000013E-003 3.407831116E+002
 2.315972187E-002 -5.197247863E-002 -1.500000013E-003 3.398434143E+002
 2.416666597E-002 -5.197247863E-002 -1.500000013E-003 3.387166443E+002
 2.517361194E-002 -5.197247863E-002 -1.500000013E-003 3.380123901E+002
 2.618055604E-002 -5.197247863E-002 -1.500000013E-003 3.370536499E+002
 2.718750015E-002 -5.197247863E-002 -1.500000013E-003 3.367839661E+002
 2.819444425E-002 -5.197247863E-002 -1.500000013E-003 3.360763550E+002
 2.920138836E-002 -5.197247863E-002 -1.500000013E-003 3.348193970E+002
 3.020833246E-002 -5.197247863E-002 -1.500000013E-003 3.336044312E+002
 3.121527843E-002 -5.197247863E-002 -1.500000013E-003 3.329469299E+002
 3.222222254E-002 -5.197247863E-002 -1.500000013E-003 3.326992798E+002
 3.322916850E-002 -5.197247863E-002 -1.500000013E-003 3.320901184E+002
 3.423611075E-002 -5.197247863E-002 -1.500000013E-003 3.317097778E+002
 3.524305671E-002 -5.197247863E-002 -1.500000013E-003 3.308129883E+002
 3.624999896E-002 -5.197247863E-002 -1.500000013E-003 3.294234009E+002
 3.725694492E-002 -5.197247863E-002 -1.500000013E-003 3.282128601E+002
 3.826388717E-002 -5.197247863E-002 -1.500000013E-003 3.275786133E+002
 3.927083313E-002 -5.197247863E-002 -1.500000013E-003 3.273320923E+002
 4.027777910E-002 -5.197247863E-002 -1.500000013E-003 3.269642029E+002
 4.128472134E-002 -5.197247863E-002 -1.500000013E-003 3.268427429E+002
 4.229166731E-002 -5.197247863E-002 -1.500000013E-003 3.265028992E+002
 4.329860955E-002 -5.197247863E-002 -1.500000013E-003 3.257272644E+002
 4.430555552E-002 -5.197247863E-002 -1.500000013E-003 3.244850769E+002
 4.531250149E-002 -5.197247863E-002 -1.500000013E-003 3.232732849E+002
 4.631944373E-002 -5.197247863E-002 -1.500000013E-003 3.225420837E+002
 4.732638970E-002 -5.197247863E-002 -1.500000013E-003 3.222203674E+002
 4.833333194E-002 -5.197247863E-002 -1.500000013E-003 3.221010437E+002
 4.934027791E-002 -5.197247863E-002 -1.500000013E-003 3.219160767E+002
 5.034722388E-002 -5.197247863E-002 -1.500000013E-003 3.218657532E+002
 5.135416612E-002 -5.197247863E-002 -1.500000013E-003 3.217227783E+002
 5.236111209E-002 -5.197247863E-002 -1.500000013E-003 3.213739624E+002
 5.336805433E-002 -5.197247863E-002 -1.500000013E-003 3.206916504E+002
 5.437500030E-002 -5.197247863E-002 -1.500000013E-003 3.197408142E+002
 5.538194627E-002 -5.197247863E-002 -1.500000013E-003 3.188776855E+002
 5.638888851E-002 -5.197247863E-002 -1.500000013E-003 3.183498535E+002
 5.739583448E-002 -5.197247863E-002 -1.500000013E-003 3.181021423E+002
 5.840277672E-002 -5.197247863E-002 -1.500000013E-003 3.180011902E+002
 5.940972269E-002 -5.197247863E-002 -1.500000013E-003 3.179650269E+002
 6.041666493E-002 -5.197247863E-002 -1.500000013E-003 3.179019470E+002
 6.142361090E-002 -5.197247863E-002 -1.500000013E-003 3.178913269E+002
 6.243055686E-002 -5.197247863E-002 -1.500000013E-003 3.178581543E+002
 6.343749911E-002 -5.197247863E-002 -1.500000013E-003 3.177750244E+002
 6.444444507E-002 -5.197247863E-002 -1.500000013E-003 3.176018066E+002
 6.545139104E-002 -5.197247863E-002 -1.500000013E-003 3.173137207E+002
 6.645833701E-002 -5.197247863E-002 -1.500000013E-003 3.169610596E+002
 6.746527553E-002 -5.197247863E-002 -1.500000013E-003 3.166572266E+002
 6.847222149E-002 -5.197247863E-002 -1.500000013E-003 3.164651184E+002
 6.947916746E-002 -5.197247863E-002 -1.500000013E-003 3.163666687E+002
 7.048611343E-002 -5.197247863E-002 -1.500000013E-003 3.163213501E+002
 7.149305195E-002 -5.197247863E-002 -1.500000013E-003 3.163012695E+002
 7.249999791E-002 -5.197247863E-002 -1.500000013E-003 3.162939453E+002
 -7.249999791E-002 -5.096330121E-002 -1.500000013E-003 3.047449036E+002
 -7.149305195E-002 -5.096330121E-002 -1.500000013E-003 3.047952271E+002
 -7.048611343E-002 -5.096330121E-002 -1.500000013E-003 3.049765015E+002
 -6.947916746E-002 -5.096330121E-002 -1.500000013E-003 3.054827576E+002
 -6.847222149E-002 -5.096330121E-002 -1.500000013E-003 3.064877930E+002
 -6.746527553E-002 -5.096330121E-002 -1.500000013E-003 3.076968384E+002
 -6.645833701E-002 -5.096330121E-002 -1.500000013E-003 3.085328674E+002
 -6.545139104E-002 -5.096330121E-002 -1.500000013E-003 3.089138794E+002
 -6.444444507E-002 -5.096330121E-002 -1.500000013E-003 3.090481567E+002
 -6.343749911E-002 -5.096330121E-002 -1.500000013E-003 3.093662720E+002
 -6.243055686E-002 -5.096330121E-002 -1.500000013E-003 3.096723633E+002
 -6.142361090E-002 -5.096330121E-002 -1.500000013E-003 3.106382446E+002
 -6.041666493E-002 -5.096330121E-002 -1.500000013E-003 3.126915894E+002
 -5.940972269E-002 -5.096330121E-002 -1.500000013E-003 3.150833740E+002
 -5.840277672E-002 -5.096330121E-002 -1.500000013E-003 3.165401001E+002
 -5.739583448E-002 -5.096330121E-002 -1.500000013E-003 3.170989075E+002
 -5.638888851E-002 -5.096330121E-002 -1.500000013E-003 3.177268677E+002
 -5.538194627E-002 -5.096330121E-002 -1.500000013E-003 3.180907593E+002
 -5.437500030E-002 -5.096330121E-002 -1.500000013E-003 3.192410583E+002
 -5.336805433E-002 -5.096330121E-002 -1.500000013E-003 3.213728333E+002
 -5.236111209E-002 -5.096330121E-002 -1.500000013E-003 3.232286377E+002
 -5.135416612E-002 -5.096330121E-002 -1.500000013E-003 3.240525208E+002
 -5.034722388E-002 -5.096330121E-002 -1.500000013E-003 3.249393311E+002
 -4.934027791E-002 -5.096330121E-002 -1.500000013E-003 3.254559021E+002
 -4.833333194E-002 -5.096330121E-002 -1.500000013E-003 3.268859558E+002
 -4.732638970E-002 -5.096330121E-002 -1.500000013E-003 3.287809448E+002
 -4.631944373E-002 -5.096330121E-002 -1.500000013E-003 3.298528442E+002
 -4.531250149E-002 -5.096330121E-002 -1.500000013E-003 3.310248718E+002
 -4.430555552E-002 -5.096330121E-002 -1.500000013E-003 3.316789551E+002
 -4.329860955E-002 -5.096330121E-002 -1.500000013E-003 3.331477661E+002
 -4.229166731E-002 -5.096330121E-002 -1.500000013E-003 3.344815979E+002
 -4.128472134E-002 -5.096330121E-002 -1.500000013E-003 3.359965515E+002
 -4.027777910E-002 -5.096330121E-002 -1.500000013E-003 3.366088562E+002
 -3.927083313E-002 -5.096330121E-002 -1.500000013E-003 3.378324890E+002
 -3.826388717E-002 -5.096330121E-002 -1.500000013E-003 3.387449646E+002
 -3.725694492E-002 -5.096330121E-002 -1.500000013E-003 3.403206787E+002
 -3.624999896E-002 -5.096330121E-002 -1.500000013E-003 3.411950073E+002
 -3.524305671E-002 -5.096330121E-002 -1.500000013E-003 3.419667358E+002
 -3.423611075E-002 -5.096330121E-002 -1.500000013E-003 3.436181030E+002
 -3.322916850E-002 -5.096330121E-002 -1.500000013E-003 3.443098450E+002
